Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2384,53,Male,Backpack,Accessories,72,Rhode Island,3,Gold,Spring,4.9,0,2-Day Shipping,0,0,25,Bank Transfer,1.0
2385,24,Male,Blouse,Clothing,35,Alabama,3,Green,Winter,3.3,0,2-Day Shipping,0,0,40,PayPal,4.0
2386,41,Male,Scarf,Accessories,31,Oklahoma,2,Brown,Fall,3.8,0,Express,0,0,12,PayPal,52.0
2387,19,Male,Socks,Clothing,33,Illinois,3,Blue,Summer,2.9,0,Standard,0,0,14,Venmo,12.0
2388,36,Male,Hat,Accessories,95,Tennessee,2,Gold,Summer,4.0,0,2-Day Shipping,0,0,14,Debit Card,12.0
2389,21,Male,Dress,Clothing,68,Alabama,2,Peach,Fall,4.1,0,Store Pickup,0,0,10,Debit Card,1.0
2390,25,Male,Coat,Outerwear,87,Kansas,2,Violet,Spring,3.1,0,Store Pickup,0,0,17,Bank Transfer,4.0
2391,65,Male,Shirt,Clothing,64,Arizona,4,Yellow,Winter,4.6,0,Express,0,0,24,Debit Card,26.0
2392,42,Male,Shirt,Clothing,74,Michigan,2,Black,Winter,4.6,0,Next Day Air,0,0,31,Bank Transfer,4.0
2393,40,Male,Jeans,Clothing,62,Missouri,3,Silver,Spring,2.6,0,2-Day Shipping,0,0,36,Cash,1.0
2394,58,Male,Socks,Clothing,97,Louisiana,2,Brown,Winter,5.0,0,2-Day Shipping,0,0,38,PayPal,4.0
2395,40,Male,Sandals,Footwear,47,Connecticut,3,Peach,Fall,2.9,0,2-Day Shipping,0,0,23,Debit Card,26.0
2396,62,Male,Blouse,Clothing,83,Connecticut,2,Cyan,Winter,3.5,0,2-Day Shipping,0,0,47,PayPal,26.0
2397,38,Male,Shirt,Clothing,82,Oregon,2,Olive,Spring,3.7,0,2-Day Shipping,0,0,20,Venmo,52.0
2398,37,Male,Sunglasses,Accessories,26,West Virginia,3,Black,Fall,2.9,0,Store Pickup,0,0,41,Venmo,12.0
2399,65,Male,Jacket,Outerwear,81,Florida,2,Orange,Winter,4.3,0,Free Shipping,0,0,44,Bank Transfer,26.0
2400,55,Male,Dress,Clothing,44,New Hampshire,3,Beige,Spring,3.2,0,Store Pickup,0,0,31,Cash,12.0
2401,43,Male,Sunglasses,Accessories,88,Oregon,2,Peach,Winter,4.2,0,Next Day Air,0,0,11,Credit Card,26.0
2402,43,Male,Boots,Footwear,76,Oregon,2,Pink,Winter,4.2,0,Standard,0,0,25,PayPal,26.0
2403,45,Male,Scarf,Accessories,89,Utah,2,Brown,Winter,3.8,0,Free Shipping,0,0,31,Cash,52.0
2404,64,Male,Shorts,Clothing,22,Missouri,2,Magenta,Fall,4.4,0,Standard,0,0,40,Debit Card,52.0
2405,28,Male,Shorts,Clothing,33,West Virginia,3,Cyan,Winter,3.1,0,2-Day Shipping,0,0,23,Credit Card,26.0
2406,69,Male,Jeans,Clothing,97,California,4,Silver,Fall,5.0,0,Standard,0,0,5,Debit Card,4.0
2407,54,Male,Scarf,Accessories,57,California,2,Indigo,Winter,4.7,0,Standard,0,0,26,PayPal,52.0
2408,52,Male,Shorts,Clothing,38,Illinois,2,Beige,Summer,3.0,0,Express,0,0,11,Credit Card,26.0
2409,23,Male,Sneakers,Footwear,55,Hawaii,4,Black,Fall,4.2,0,Next Day Air,0,0,44,Debit Card,4.0
2410,26,Male,Jewelry,Accessories,37,Washington,3,Yellow,Spring,3.0,0,Store Pickup,0,0,47,Cash,4.0
2411,48,Male,Shoes,Footwear,43,Wisconsin,2,Maroon,Summer,3.7,0,Free Shipping,0,0,46,PayPal,12.0
2412,49,Male,Hoodie,Clothing,96,Virginia,2,Cyan,Summer,2.7,0,Free Shipping,0,0,35,Cash,4.0
2413,53,Male,Jacket,Outerwear,51,Oregon,2,Pink,Winter,4.3,0,2-Day Shipping,0,0,8,Bank Transfer,26.0
2414,69,Male,Shorts,Clothing,95,Pennsylvania,4,Violet,Fall,2.7,0,2-Day Shipping,0,0,30,Bank Transfer,52.0
2415,26,Male,Socks,Clothing,26,Virginia,2,Lavender,Summer,3.7,0,Next Day Air,0,0,14,Credit Card,26.0
2416,21,Male,Coat,Outerwear,34,Hawaii,4,Lavender,Fall,4.3,0,Standard,0,0,30,Bank Transfer,52.0
2417,59,Male,Sandals,Footwear,83,Nebraska,1,Black,Summer,4.0,0,Next Day Air,0,0,26,Credit Card,4.0
2418,21,Male,Backpack,Accessories,24,Alaska,2,Olive,Fall,3.3,0,Standard,0,0,32,Venmo,26.0
2419,22,Male,Pants,Clothing,69,Michigan,1,Indigo,Fall,4.0,0,Next Day Air,0,0,47,Cash,4.0
2420,26,Male,Sweater,Clothing,40,North Carolina,2,Blue,Fall,2.7,0,Next Day Air,0,0,11,Credit Card,4.0
2421,41,Male,Jacket,Outerwear,87,North Carolina,1,Green,Winter,4.2,0,Free Shipping,0,0,28,PayPal,1.0
2422,37,Male,Sneakers,Footwear,46,Minnesota,3,Pink,Spring,4.6,0,Standard,0,0,2,Debit Card,4.0
2423,30,Male,Jewelry,Accessories,82,Georgia,2,Peach,Winter,4.8,0,Store Pickup,0,0,45,Credit Card,52.0
2424,49,Male,Backpack,Accessories,81,West Virginia,2,Purple,Summer,2.8,0,Free Shipping,0,0,7,Credit Card,4.0
2425,49,Male,Jewelry,Accessories,57,Delaware,2,Peach,Winter,4.5,0,Next Day Air,0,0,28,Bank Transfer,26.0
2426,58,Male,Shoes,Footwear,49,North Dakota,1,Olive,Summer,3.0,0,2-Day Shipping,0,0,34,Bank Transfer,4.0
2427,70,Male,Jacket,Outerwear,42,Florida,2,Olive,Fall,4.6,0,Free Shipping,0,0,26,Debit Card,4.0
2428,27,Male,Jacket,Outerwear,26,Oregon,2,Purple,Spring,3.3,0,Standard,0,0,45,Cash,4.0
2429,65,Male,T-shirt,Clothing,38,Idaho,2,Violet,Spring,4.4,0,Next Day Air,0,0,34,Debit Card,1.0
2430,57,Male,Sneakers,Footwear,57,Virginia,4,Maroon,Summer,4.4,0,Standard,0,0,47,Credit Card,26.0
2431,20,Male,Jacket,Outerwear,100,North Dakota,4,White,Summer,4.3,0,Express,0,0,42,Cash,4.0
2432,34,Male,Hoodie,Clothing,73,Alabama,1,Olive,Fall,3.4,0,Express,0,0,27,Bank Transfer,4.0
2433,59,Male,Jacket,Outerwear,66,Hawaii,2,Peach,Winter,2.8,0,Store Pickup,0,0,43,Venmo,12.0
2434,54,Male,T-shirt,Clothing,73,Oregon,2,Blue,Spring,3.4,0,Standard,0,0,16,Cash,26.0
2435,36,Male,Gloves,Accessories,45,Utah,2,Brown,Spring,5.0,0,Store Pickup,0,0,40,Credit Card,12.0
2436,21,Male,Sneakers,Footwear,27,Hawaii,1,Black,Fall,4.5,0,Free Shipping,0,0,29,Cash,26.0
2437,52,Male,T-shirt,Clothing,24,Connecticut,2,Yellow,Fall,2.7,0,Store Pickup,0,0,38,Credit Card,4.0
2438,43,Male,Sneakers,Footwear,59,Wyoming,4,Magenta,Winter,3.4,0,Store Pickup,0,0,34,Credit Card,52.0
2439,32,Male,Jeans,Clothing,20,Delaware,1,Cyan,Winter,3.4,0,Express,0,0,30,Venmo,52.0
2440,55,Male,Handbag,Accessories,44,Arkansas,2,Maroon,Summer,2.8,0,Standard,0,0,45,Bank Transfer,1.0
2441,31,Male,Socks,Clothing,90,Indiana,2,Red,Spring,4.7,0,Standard,0,0,47,Bank Transfer,1.0
2442,45,Male,Jewelry,Accessories,36,California,2,Black,Fall,4.7,0,Free Shipping,0,0,5,Credit Card,12.0
2443,53,Male,Blouse,Clothing,95,Wyoming,3,Violet,Winter,4.7,0,Free Shipping,0,0,50,Debit Card,26.0
2444,24,Male,Backpack,Accessories,30,South Dakota,2,Green,Spring,3.4,0,2-Day Shipping,0,0,24,Bank Transfer,26.0
2445,47,Male,Scarf,Accessories,65,West Virginia,1,Gold,Fall,3.7,0,Express,0,0,15,Debit Card,26.0
2446,63,Male,Scarf,Accessories,96,Tennessee,2,Brown,Summer,4.1,0,Store Pickup,0,0,50,Cash,52.0
2447,38,Male,Shirt,Clothing,65,Alaska,3,Peach,Spring,2.9,0,2-Day Shipping,0,0,7,Credit Card,12.0
2448,59,Male,Pants,Clothing,47,South Dakota,3,Peach,Fall,3.2,0,Store Pickup,0,0,10,Venmo,26.0
2449,54,Male,Hat,Accessories,25,Tennessee,1,Violet,Fall,3.0,0,Free Shipping,0,0,38,PayPal,26.0
2450,26,Male,Coat,Outerwear,56,Alabama,1,Violet,Fall,4.1,0,Express,0,0,31,Venmo,26.0
2451,68,Male,T-shirt,Clothing,76,North Carolina,2,Magenta,Fall,4.5,0,Standard,0,0,7,Venmo,4.0
2452,41,Male,Socks,Clothing,60,Oklahoma,2,Purple,Fall,3.4,0,Store Pickup,0,0,27,Venmo,12.0
2453,68,Male,Shirt,Clothing,67,New York,3,Purple,Winter,4.1,0,Express,0,0,45,Bank Transfer,4.0
2454,21,Male,Sweater,Clothing,95,Iowa,4,Cyan,Spring,4.6,0,Store Pickup,0,0,13,Cash,1.0
2455,32,Male,Gloves,Accessories,72,Alaska,2,Magenta,Winter,4.6,0,Express,0,0,33,Venmo,1.0
2456,20,Male,Belt,Accessories,98,Alaska,3,Lavender,Spring,3.4,0,Express,0,0,25,Cash,4.0
2457,59,Male,Jeans,Clothing,83,Nebraska,2,Green,Winter,3.3,0,2-Day Shipping,0,0,5,PayPal,12.0
2458,53,Male,Handbag,Accessories,37,Delaware,2,Maroon,Fall,3.6,0,2-Day Shipping,0,0,23,Cash,4.0
2459,66,Male,T-shirt,Clothing,85,Texas,3,Turquoise,Fall,4.6,0,Free Shipping,0,0,17,Bank Transfer,52.0
2460,47,Male,Socks,Clothing,36,Missouri,3,Violet,Fall,4.3,0,2-Day Shipping,0,0,14,Cash,52.0
2461,58,Male,Jeans,Clothing,36,Maine,1,Lavender,Winter,4.0,0,Store Pickup,0,0,28,Credit Card,1.0
2462,28,Male,Scarf,Accessories,86,Pennsylvania,3,Red,Summer,4.8,0,Next Day Air,0,0,19,Credit Card,52.0
2463,68,Male,Pants,Clothing,99,Missouri,4,Orange,Spring,4.3,0,Standard,0,0,31,Bank Transfer,26.0
2464,60,Male,Blouse,Clothing,21,Mississippi,4,Indigo,Summer,3.3,0,Standard,0,0,25,Cash,26.0
2465,47,Male,Jacket,Outerwear,84,Hawaii,3,Teal,Winter,2.8,0,Express,0,0,4,Cash,26.0
2466,18,Male,Sandals,Footwear,63,Texas,2,Brown,Spring,4.4,0,Free Shipping,0,0,20,Bank Transfer,52.0
2467,32,Male,Shorts,Clothing,84,South Dakota,1,Pink,Summer,3.7,0,Express,0,0,37,Cash,1.0
2468,27,Male,Shorts,Clothing,72,New Jersey,2,Lavender,Spring,3.6,0,Express,0,0,28,Credit Card,1.0
2469,65,Male,Skirt,Clothing,21,Connecticut,3,Cyan,Winter,3.7,0,2-Day Shipping,0,0,6,Venmo,52.0
2470,68,Male,Sandals,Footwear,92,Maryland,2,Yellow,Fall,5.0,0,Standard,0,0,27,PayPal,1.0
2471,55,Male,Blouse,Clothing,72,Arizona,4,Pink,Fall,2.7,0,Next Day Air,0,0,29,Credit Card,26.0
2472,30,Male,Sandals,Footwear,83,Oklahoma,2,Gray,Spring,4.3,0,Store Pickup,0,0,1,Cash,1.0
2473,24,Male,Shirt,Clothing,73,Utah,2,Peach,Summer,4.1,0,Standard,0,0,31,Credit Card,1.0
2474,57,Male,Socks,Clothing,98,Arkansas,2,Red,Winter,2.6,0,Next Day Air,0,0,28,Cash,4.0
2475,23,Male,T-shirt,Clothing,76,North Carolina,2,Olive,Fall,3.2,0,Store Pickup,0,0,19,Bank Transfer,4.0
2476,69,Male,Dress,Clothing,43,California,1,Lavender,Summer,3.5,0,Next Day Air,0,0,36,Venmo,12.0
2477,60,Male,Hat,Accessories,60,Colorado,2,Turquoise,Summer,3.7,0,Next Day Air,0,0,28,Cash,12.0
2478,25,Male,Gloves,Accessories,40,California,3,Turquoise,Spring,3.8,0,2-Day Shipping,0,0,29,PayPal,52.0
2479,18,Male,Socks,Clothing,93,Vermont,1,Maroon,Winter,4.8,0,2-Day Shipping,0,0,9,Bank Transfer,4.0
2480,37,Male,Dress,Clothing,98,Kansas,1,Olive,Fall,4.2,0,Standard,0,0,26,Credit Card,4.0
2481,61,Male,Socks,Clothing,91,Ohio,4,Maroon,Summer,2.9,0,Next Day Air,0,0,7,Credit Card,26.0
2482,41,Male,Belt,Accessories,92,New Jersey,4,Cyan,Fall,2.9,0,Free Shipping,0,0,35,Debit Card,52.0
2483,69,Male,Handbag,Accessories,87,Arizona,1,Peach,Winter,4.8,0,Next Day Air,0,0,46,Credit Card,4.0
2484,32,Male,Skirt,Clothing,96,Arizona,1,Teal,Fall,2.9,0,Standard,0,0,8,Debit Card,12.0
2485,60,Male,Hoodie,Clothing,97,New Hampshire,2,Green,Summer,4.8,0,2-Day Shipping,0,0,50,Cash,4.0
2486,43,Male,Blouse,Clothing,55,Louisiana,2,Beige,Spring,4.6,0,2-Day Shipping,0,0,37,Bank Transfer,1.0
2487,61,Male,Jeans,Clothing,58,Texas,3,Magenta,Spring,4.4,0,Store Pickup,0,0,6,Credit Card,26.0
2488,57,Male,Boots,Footwear,21,Montana,3,Violet,Spring,3.0,0,Next Day Air,0,0,16,PayPal,26.0
2489,56,Male,Handbag,Accessories,82,New Hampshire,4,Charcoal,Summer,4.4,0,Express,0,0,30,PayPal,12.0
2490,66,Male,Coat,Outerwear,34,South Dakota,2,Green,Winter,3.9,0,Express,0,0,50,Venmo,4.0
2491,52,Male,Blouse,Clothing,78,Montana,2,Gray,Spring,4.0,0,Free Shipping,0,0,5,Cash,4.0
2492,63,Male,Handbag,Accessories,47,North Carolina,2,Magenta,Spring,2.5,0,Express,0,0,15,Bank Transfer,12.0
2493,50,Male,Sunglasses,Accessories,96,South Dakota,1,Silver,Summer,4.1,0,Next Day Air,0,0,34,Bank Transfer,26.0
2494,21,Male,Socks,Clothing,23,Maine,1,Beige,Fall,4.8,0,2-Day Shipping,0,0,6,Venmo,4.0
2495,42,Male,Shoes,Footwear,27,Oklahoma,1,Peach,Winter,2.6,0,Store Pickup,0,0,26,Debit Card,1.0
2496,40,Male,Backpack,Accessories,37,Nebraska,4,Orange,Spring,3.1,0,Free Shipping,0,0,34,Credit Card,4.0
2497,67,Male,Scarf,Accessories,79,Illinois,1,Yellow,Summer,3.2,0,Store Pickup,0,0,37,Credit Card,52.0
2498,35,Male,Backpack,Accessories,40,Colorado,2,Violet,Summer,4.2,0,Standard,0,0,28,Bank Transfer,1.0
2499,18,Male,Coat,Outerwear,39,Massachusetts,1,Green,Fall,2.6,0,Next Day Air,0,0,38,Cash,26.0
2500,52,Male,Hoodie,Clothing,73,Louisiana,3,Pink,Summer,3.1,0,Next Day Air,0,0,2,Cash,4.0
2501,59,Male,Gloves,Accessories,84,Massachusetts,2,Violet,Fall,2.9,0,Store Pickup,0,0,32,Cash,26.0
2502,49,Male,Shorts,Clothing,94,West Virginia,2,Violet,Fall,4.6,0,Free Shipping,0,0,30,Venmo,26.0
2503,46,Male,Skirt,Clothing,47,Idaho,3,Pink,Spring,4.1,0,Standard,0,0,17,PayPal,4.0
2504,69,Male,Boots,Footwear,77,Ohio,2,Violet,Summer,2.5,0,Store Pickup,0,0,5,Debit Card,26.0
2505,56,Male,Shorts,Clothing,94,Rhode Island,2,Turquoise,Winter,4.0,0,Store Pickup,0,0,31,Cash,26.0
2506,27,Male,Handbag,Accessories,75,Illinois,2,Cyan,Summer,3.5,0,Express,0,0,43,PayPal,4.0
2507,57,Male,Dress,Clothing,82,New York,4,Orange,Spring,4.4,0,Free Shipping,0,0,19,Venmo,1.0
2508,58,Male,Shoes,Footwear,36,Louisiana,2,Cyan,Fall,2.9,0,Store Pickup,0,0,32,Credit Card,4.0
2509,23,Male,Sneakers,Footwear,90,California,4,Indigo,Spring,3.1,0,2-Day Shipping,0,0,5,Debit Card,26.0
2510,19,Male,Socks,Clothing,48,Washington,2,Black,Spring,4.4,0,Free Shipping,0,0,9,Bank Transfer,4.0
2511,40,Male,Jacket,Outerwear,42,South Dakota,3,Purple,Winter,4.4,0,Standard,0,0,48,Credit Card,52.0
2512,54,Male,Backpack,Accessories,33,Idaho,2,Cyan,Summer,2.7,0,Store Pickup,0,0,1,PayPal,4.0
2513,50,Male,Socks,Clothing,63,North Dakota,2,Green,Summer,4.9,0,Free Shipping,0,0,20,Credit Card,12.0
2514,69,Male,Handbag,Accessories,53,Washington,3,Teal,Winter,3.5,0,2-Day Shipping,0,0,42,Cash,1.0
2515,42,Male,Hat,Accessories,37,Alaska,3,Teal,Spring,4.8,0,Free Shipping,0,0,45,PayPal,26.0
2516,37,Male,Blouse,Clothing,92,Kansas,2,Magenta,Summer,4.2,0,2-Day Shipping,0,0,41,Cash,12.0
2517,46,Male,Shorts,Clothing,73,Utah,4,Brown,Spring,4.6,0,Standard,0,0,36,Debit Card,4.0
2518,64,Male,Shirt,Clothing,38,Wyoming,3,Orange,Spring,2.9,0,Standard,0,0,10,Venmo,1.0
2519,20,Male,Boots,Footwear,51,Maine,4,Blue,Fall,4.0,0,Store Pickup,0,0,31,Venmo,1.0
2520,40,Male,Jacket,Outerwear,90,Michigan,3,Magenta,Spring,4.9,0,Standard,0,0,21,Credit Card,4.0
2521,64,Male,Jacket,Outerwear,56,Illinois,3,Magenta,Summer,3.1,0,Next Day Air,0,0,16,Cash,4.0
2522,29,Male,Handbag,Accessories,33,Minnesota,2,Magenta,Fall,4.4,0,Standard,0,0,18,PayPal,4.0
2523,20,Male,Belt,Accessories,53,Massachusetts,1,Olive,Winter,2.5,0,2-Day Shipping,0,0,20,Debit Card,52.0
2524,43,Male,Handbag,Accessories,24,New Jersey,1,Cyan,Spring,3.4,0,Express,0,0,21,Bank Transfer,1.0
2525,60,Male,Coat,Outerwear,59,Kansas,2,Purple,Spring,3.7,0,Express,0,0,23,Credit Card,4.0
2526,39,Male,Sweater,Clothing,72,Kentucky,2,Purple,Winter,4.2,0,Standard,0,0,20,PayPal,52.0
2527,47,Male,Shorts,Clothing,28,Rhode Island,1,Peach,Spring,3.4,0,Express,0,0,30,PayPal,26.0
2528,19,Male,Pants,Clothing,36,Illinois,2,Gold,Fall,3.6,0,Express,0,0,33,Bank Transfer,4.0
2529,52,Male,Jewelry,Accessories,47,Alabama,1,Peach,Fall,4.7,0,2-Day Shipping,0,0,31,Debit Card,12.0
2530,34,Male,Gloves,Accessories,62,Tennessee,2,Magenta,Spring,4.7,0,Next Day Air,0,0,48,Bank Transfer,12.0
2531,25,Male,Skirt,Clothing,98,Massachusetts,1,Cyan,Spring,3.6,0,Free Shipping,0,0,28,Debit Card,52.0
2532,43,Male,Sandals,Footwear,28,Texas,2,Violet,Summer,4.6,0,Free Shipping,0,0,7,Cash,4.0
2533,55,Male,Socks,Clothing,86,Nebraska,1,Charcoal,Summer,2.6,0,Next Day Air,0,0,4,Debit Card,52.0
2534,66,Male,Jewelry,Accessories,46,Pennsylvania,1,Blue,Summer,3.1,0,Standard,0,0,49,Cash,26.0
2535,41,Male,Sunglasses,Accessories,42,Virginia,4,Red,Fall,3.2,0,Free Shipping,0,0,22,Cash,52.0
2536,47,Male,Coat,Outerwear,80,Vermont,1,Purple,Winter,3.9,0,Express,0,0,39,Bank Transfer,26.0
2537,51,Male,Belt,Accessories,39,Oklahoma,3,Gray,Spring,4.9,0,Express,0,0,45,PayPal,4.0
2538,44,Male,Coat,Outerwear,49,Maine,2,Purple,Summer,4.1,0,2-Day Shipping,0,0,30,PayPal,26.0
2539,18,Male,Scarf,Accessories,32,New Jersey,2,Silver,Summer,4.2,0,Next Day Air,0,0,33,Credit Card,26.0
2540,33,Male,Sandals,Footwear,73,Massachusetts,2,Purple,Fall,4.1,0,Next Day Air,0,0,24,Cash,26.0
2541,24,Male,Belt,Accessories,42,New Jersey,2,Charcoal,Summer,3.9,0,Free Shipping,0,0,11,Debit Card,4.0
2542,33,Male,Scarf,Accessories,58,Washington,2,Silver,Spring,2.7,0,Next Day Air,0,0,13,Venmo,4.0
2543,61,Male,Jewelry,Accessories,22,Arkansas,2,White,Winter,3.7,0,Express,0,0,27,PayPal,1.0
2544,27,Male,Scarf,Accessories,56,West Virginia,3,Peach,Spring,2.7,0,Next Day Air,0,0,30,PayPal,26.0
2545,46,Male,Pants,Clothing,70,Delaware,2,Red,Spring,2.5,0,Next Day Air,0,0,39,Venmo,4.0
2546,38,Male,Shoes,Footwear,50,Texas,3,Olive,Spring,3.9,0,Free Shipping,0,0,10,Debit Card,1.0
2547,63,Male,Boots,Footwear,21,Texas,3,Gray,Summer,3.0,0,Express,0,0,4,Credit Card,4.0
2548,47,Male,Jacket,Outerwear,97,Mississippi,2,Beige,Summer,3.2,0,2-Day Shipping,0,0,16,Cash,52.0
2549,42,Male,Backpack,Accessories,63,Texas,3,Pink,Winter,3.8,0,Standard,0,0,34,Credit Card,12.0
2550,41,Male,Jacket,Outerwear,60,Virginia,2,Red,Fall,2.7,0,Standard,0,0,11,Debit Card,4.0
2551,53,Male,Boots,Footwear,52,New Hampshire,4,Peach,Fall,3.0,0,Store Pickup,0,0,30,Debit Card,26.0
2552,29,Male,Shoes,Footwear,32,Minnesota,2,Maroon,Winter,4.1,0,Next Day Air,0,0,40,Debit Card,1.0
2553,61,Male,Belt,Accessories,48,Maryland,4,Purple,Spring,3.2,0,2-Day Shipping,0,0,13,Credit Card,1.0
2554,69,Male,Jewelry,Accessories,25,Vermont,2,Maroon,Summer,4.5,0,Store Pickup,0,0,28,Venmo,4.0
2555,51,Male,Jewelry,Accessories,68,Kansas,2,Gray,Summer,4.3,0,Store Pickup,0,0,49,Debit Card,26.0
2556,24,Male,Pants,Clothing,74,Idaho,2,Gray,Fall,3.5,0,Standard,0,0,23,Credit Card,52.0
2557,24,Male,T-shirt,Clothing,88,Montana,4,Magenta,Fall,3.1,0,Standard,0,0,4,Bank Transfer,4.0
2558,70,Male,Shorts,Clothing,23,Oklahoma,3,Cyan,Spring,3.9,0,Standard,0,0,17,PayPal,26.0
2559,49,Male,Hoodie,Clothing,32,California,2,Silver,Fall,2.7,0,Express,0,0,24,PayPal,26.0
2560,48,Male,Belt,Accessories,71,Mississippi,1,Green,Winter,4.0,0,Free Shipping,0,0,21,Debit Card,4.0
2561,58,Male,Boots,Footwear,62,California,2,Violet,Spring,2.7,0,Next Day Air,0,0,17,Debit Card,26.0
2562,32,Male,Hoodie,Clothing,20,New York,3,Magenta,Spring,2.7,0,Free Shipping,0,0,22,Debit Card,4.0
2563,57,Male,Shorts,Clothing,62,Arizona,4,Yellow,Spring,4.7,0,Standard,0,0,27,Cash,26.0
2564,69,Male,Backpack,Accessories,81,Massachusetts,4,Gray,Winter,4.5,0,Standard,0,0,1,Venmo,4.0
2565,42,Male,Scarf,Accessories,90,Kentucky,3,Indigo,Winter,3.0,0,2-Day Shipping,0,0,27,Bank Transfer,52.0
2566,30,Male,Socks,Clothing,43,Vermont,1,Indigo,Fall,3.6,0,Store Pickup,0,0,8,Venmo,4.0
2567,35,Male,Handbag,Accessories,38,Missouri,1,Yellow,Fall,3.3,0,Standard,0,0,43,PayPal,4.0
2568,19,Male,Sunglasses,Accessories,25,Michigan,4,Gold,Spring,4.3,0,Store Pickup,0,0,24,Cash,26.0
2569,52,Male,T-shirt,Clothing,98,Texas,4,Green,Winter,4.3,0,Express,0,0,29,PayPal,26.0
2570,42,Male,Dress,Clothing,75,New York,2,Charcoal,Spring,4.8,0,Free Shipping,0,0,10,Bank Transfer,26.0
2571,36,Male,Sneakers,Footwear,27,New Mexico,4,Olive,Spring,4.0,0,Store Pickup,0,0,12,PayPal,26.0
2572,45,Male,Sunglasses,Accessories,27,Mississippi,3,Black,Winter,3.5,0,Standard,0,0,48,Cash,26.0
2573,54,Male,Blouse,Clothing,42,Washington,2,Silver,Fall,3.9,0,Next Day Air,0,0,40,Bank Transfer,4.0
2574,54,Male,T-shirt,Clothing,90,New Mexico,2,Red,Summer,4.4,0,Store Pickup,0,0,1,Bank Transfer,1.0
2575,27,Male,Hat,Accessories,63,Florida,2,Brown,Summer,4.6,0,2-Day Shipping,0,0,26,Credit Card,26.0
2576,53,Male,Shorts,Clothing,96,Minnesota,2,Silver,Fall,4.0,0,Express,0,0,9,PayPal,1.0
2577,20,Male,Hoodie,Clothing,40,New Hampshire,2,Silver,Winter,4.2,0,Free Shipping,0,0,19,Debit Card,4.0
2578,52,Male,Socks,Clothing,39,Minnesota,3,Black,Fall,4.5,0,Next Day Air,0,0,37,Bank Transfer,12.0
2579,54,Male,Sunglasses,Accessories,48,Vermont,2,Purple,Fall,3.9,0,Free Shipping,0,0,3,Cash,4.0
2580,65,Male,Blouse,Clothing,20,Minnesota,2,Purple,Summer,3.7,0,Express,0,0,40,Venmo,52.0
2581,43,Male,Jeans,Clothing,29,Massachusetts,1,Turquoise,Summer,3.6,0,Store Pickup,0,0,13,Bank Transfer,4.0
2582,57,Male,Dress,Clothing,81,Wyoming,2,Gold,Winter,4.7,0,Express,0,0,48,Credit Card,12.0
2583,19,Male,Dress,Clothing,98,South Dakota,1,Indigo,Fall,3.6,0,2-Day Shipping,0,0,4,Venmo,4.0
2584,69,Male,Jeans,Clothing,93,Oklahoma,2,Lavender,Fall,2.5,0,Next Day Air,0,0,9,Cash,52.0
2585,26,Male,Socks,Clothing,30,Florida,3,Blue,Summer,2.9,0,Store Pickup,0,0,26,Bank Transfer,26.0
2586,57,Male,Sunglasses,Accessories,37,Wisconsin,3,Maroon,Fall,4.4,0,Free Shipping,0,0,19,Debit Card,52.0
2587,20,Male,Coat,Outerwear,28,Maine,3,Yellow,Winter,4.6,0,Express,0,0,1,Credit Card,4.0
2588,55,Male,Scarf,Accessories,29,Connecticut,2,Purple,Winter,3.7,0,Express,0,0,29,PayPal,4.0
2589,44,Male,Backpack,Accessories,49,Delaware,2,Peach,Summer,3.2,0,Free Shipping,0,0,38,Venmo,26.0
2590,52,Male,Pants,Clothing,53,North Dakota,2,Silver,Winter,4.9,0,2-Day Shipping,0,0,31,PayPal,1.0
2591,57,Male,Gloves,Accessories,66,California,2,Turquoise,Summer,5.0,0,Free Shipping,0,0,35,Venmo,1.0
2592,40,Male,Jacket,Outerwear,61,New Mexico,1,Olive,Spring,3.3,0,Express,0,0,40,Cash,4.0
2593,23,Male,Shorts,Clothing,23,Iowa,4,Peach,Summer,4.4,0,Store Pickup,0,0,13,Venmo,4.0
2594,36,Male,Pants,Clothing,36,Colorado,1,Indigo,Fall,4.7,0,Store Pickup,0,0,9,Bank Transfer,4.0
2595,59,Male,Skirt,Clothing,81,Montana,3,Indigo,Fall,3.6,0,Free Shipping,0,0,25,Cash,4.0
2596,29,Male,Blouse,Clothing,56,Iowa,4,Maroon,Summer,3.2,0,Free Shipping,0,0,3,Bank Transfer,26.0
2597,63,Male,Shirt,Clothing,78,Louisiana,3,Black,Spring,3.0,0,Next Day Air,0,0,35,Credit Card,12.0
2598,60,Male,Jewelry,Accessories,25,Alabama,4,Teal,Summer,4.4,0,Store Pickup,0,0,13,Venmo,26.0
2599,64,Male,Backpack,Accessories,86,Nevada,4,Olive,Fall,3.3,0,Express,0,0,31,Debit Card,1.0
2600,63,Male,Jewelry,Accessories,99,Vermont,2,Gold,Winter,3.4,0,Express,0,0,48,Credit Card,12.0
2601,21,Male,Belt,Accessories,83,New York,2,Gray,Fall,3.9,0,Express,0,0,6,Bank Transfer,26.0
2602,61,Male,Dress,Clothing,33,Mississippi,3,Orange,Winter,2.9,0,Store Pickup,0,0,43,Cash,12.0
